2007-08-01 15:07:26,046  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.geom.PathIterator
2007-08-01 15:07:26,093  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.geom.Dimension2D
2007-08-01 15:07:26,109  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.geom.Rectangle2D.Double
2007-08-01 15:07:26,640  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for javax.swing.JPanel
2007-08-01 15:07:26,640  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.event.ComponentListener
2007-08-01 15:07:26,640  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for javax.swing.event.AncestorListener
2007-08-01 15:07:26,656  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for javax.swing.event.PopupMenuListener
2007-08-01 15:07:26,656  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.event.MouseListener
2007-08-01 15:07:26,656  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.event.MouseMotionListener
2007-08-01 15:07:26,656  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.print.Printable
2007-08-01 15:07:26,656  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.lang.Runnable
2007-08-01 15:07:26,656  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for javax.swing.Scrollable
2007-08-01 15:07:26,953  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.lang.Cloneable
2007-08-01 15:07:26,953  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.image.ImageObserver
2007-08-01 15:07:26,953  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.util.Observer
2007-08-01 15:07:26,953  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.Shape
2007-08-01 15:07:27,125  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.util.Comparator
2007-08-01 15:07:27,375  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.event.ActionListener
2007-08-01 15:07:27,437  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.util.Observable
2007-08-01 15:07:27,515  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.lang.Cloneable
2007-08-01 15:07:27,531  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.lang.RuntimeException
2007-08-01 15:07:28,062  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.lang.Cloneable
2007-08-01 15:07:28,062  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.Shape
2007-08-01 15:07:28,140  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.util.Enumeration
2007-08-01 15:07:28,187  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.lang.Cloneable
2007-08-01 15:07:28,187  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.Shape
2007-08-01 15:07:28,218  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.Frame
2007-08-01 15:07:28,218  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.event.WindowAdapter
2007-08-01 15:07:28,218  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.awt.event.ActionListener
2007-08-01 15:07:28,250  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.util.Enumeration
2007-08-01 15:07:28,265  WARN (InheritanceHierarchyVisitor.java:72) - Parent object is found as null for java.awt.geom.Point2D.Double
2007-08-01 15:07:28,375  WARN (InheritanceHierarchyVisitor.java:98) - Parent object is found as null for java.util.Enumeration
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,750  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,765  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,781  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,796  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color,boolean)  ReturnType: for class: att.grappa.GrappaColor
2007-08-01 15:07:28,812  WARN (ParseSrcVisitor.java:142) - Failed to get equivalent method declaration for att.grappa.GrappaColor,doAddColor(java.lang.String,java.awt.Color)  ReturnType: for class: att.grappa.GrappaColor
